Rooms,Price,Distance,Bathroom,Car,Landsize,BuildingArea,Propertycount,Build_Age,Type_h,Type_t,Type_u,Method_S,Method_SA,Method_SP,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria
2,520000.0,6.3,1.0,1.0,0.0,76.0,4836.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1101000.0,6.3,1.0,2.0,103.0,3.0,4836.0,22.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,869000.0,6.3,1.0,1.0,0.0,91.0,4836.0,82.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,565000.0,6.3,1.0,1.0,0.0,81.92271186440678,4836.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,567000.0,6.3,1.0,1.0,0.0,53.0,4836.0,9.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,546000.0,6.3,1.0,0.0,0.0,81.92271186440678,4836.0,52.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,471500.0,6.3,1.0,1.0,0.0,81.92271186440678,4836.0,42.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,455000.0,5.9,1.0,2.0,0.0,81.92271186440678,6567.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,940000.0,5.9,1.0,2.0,298.0,108.0,6567.0,102.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,467000.0,5.9,1.0,1.0,0.0,62.0,6567.0,42.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,1380000.0,5.9,2.0,2.0,277.0,174.0,6567.0,112.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4,1850000.0,5.9,3.0,1.0,478.0,270.0,6567.0,122.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1284000.0,5.9,1.0,2.0,623.0,167.28109546606595,6567.0,84.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,971000.0,5.9,2.0,2.0,285.0,128.0,6567.0,122.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2,750000.0,5.9,1.0,1.0,226.0,92.0,6567.0,102.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2,1053000.0,5.9,1.0,1.0,269.0,109.0,6567.0,122.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1377000.0,5.9,1.0,1.0,417.0,168.0,6567.0,122.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,970000.0,5.9,1.0,2.0,350.0,125.0,6567.0,118.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,940000.0,5.9,1.0,1.0,330.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,950000.0,5.9,1.0,1.0,173.0,102.0,6567.0,122.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2,685000.0,5.9,1.0,2.0,228.0,90.0,6567.0,27.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,1230000.0,5.9,1.0,2.0,594.0,148.0,6567.0,62.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,636500.0,5.9,1.0,1.0,0.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,910000.0,5.9,1.0,1.0,317.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,960000.0,5.9,2.0,2.0,229.0,167.28109546606595,6567.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,890000.0,5.9,1.0,1.0,300.0,185.0,6567.0,132.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2,965000.0,5.9,1.0,1.0,170.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1440000.0,5.9,1.0,1.0,487.0,131.0,6567.0,122.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,955000.0,5.9,1.0,1.0,255.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,801000.0,5.9,1.0,2.0,431.0,167.28109546606595,6567.0,72.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1435000.0,5.9,2.0,2.0,532.0,147.0,6567.0,72.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,390000.0,5.9,1.0,1.0,0.0,58.0,6567.0,50.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4,1340000.0,5.9,2.0,2.0,683.0,232.0,6567.0,44.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,955000.0,5.9,1.0,1.0,263.0,117.0,6567.0,112.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1255000.0,5.9,2.0,2.0,308.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,432000.0,5.9,1.0,1.0,0.0,62.0,6567.0,44.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4,1640000.0,5.9,3.0,2.0,562.0,204.0,6567.0,132.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6,1430000.0,5.9,2.0,1.0,461.0,286.0,6567.0,122.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,610000.0,5.9,1.0,1.0,301.0,104.0,6567.0,27.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,940000.0,5.9,3.0,1.0,491.0,127.0,6567.0,72.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,890000.0,5.9,1.0,1.0,242.0,110.0,6567.0,102.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1180000.0,5.9,2.0,2.0,617.0,149.0,6567.0,92.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4,1480000.0,5.9,2.0,2.0,597.0,180.0,6567.0,83.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1150000.0,5.9,1.0,1.0,387.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1350000.0,5.9,1.0,3.0,575.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,1905000.0,5.9,2.0,2.0,521.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,865000.0,5.9,2.0,1.0,146.0,132.0,6567.0,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,705000.0,5.9,2.0,1.0,113.0,136.74614022988504,6567.0,24.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,442000.0,5.9,1.0,1.0,0.0,62.0,6567.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2,540000.0,5.9,2.0,1.0,0.0,81.92271186440678,6567.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,1037500.0,5.9,1.0,2.0,506.0,110.0,6567.0,102.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1050000.0,5.9,2.0,2.0,318.0,160.0,6567.0,9.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,440000.0,5.9,1.0,1.0,0.0,65.0,6567.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2,1010000.0,5.9,1.0,1.0,325.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,1430000.0,5.9,2.0,1.0,418.0,158.0,6567.0,122.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,690000.0,5.9,1.0,1.0,0.0,81.92271186440678,6567.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,1291000.0,5.9,1.0,2.0,414.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1130000.0,5.9,2.0,1.0,272.0,157.0,6567.0,122.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1135000.0,5.9,1.0,1.0,296.0,104.0,6567.0,112.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,1345000.0,5.9,1.0,1.0,552.0,155.0,6567.0,102.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1381500.0,5.9,2.0,2.0,416.0,168.0,6567.0,122.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,940000.0,5.9,2.0,2.0,285.0,172.0,6567.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,995000.0,5.9,2.0,1.0,314.0,177.0,6567.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1050000.0,5.9,1.0,3.0,536.0,167.28109546606595,6567.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,786000.0,5.9,2.0,1.0,576.0,120.0,6567.0,82.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,487500.0,5.9,1.0,3.0,0.0,81.92271186440678,6567.0,50.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,1000000.0,5.9,2.0,2.0,200.0,144.0,6567.0,19.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,1305000.0,5.9,1.0,1.0,278.0,166.0,6567.0,122.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,932500.0,5.9,2.0,1.0,254.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,965000.0,5.9,1.0,1.0,216.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1215000.0,5.9,1.0,1.0,452.0,175.0,6567.0,62.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,545000.0,5.9,1.0,2.0,194.0,71.0,6567.0,122.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4,1705000.0,5.9,2.0,4.0,598.0,273.0,6567.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,970000.0,5.9,1.0,1.0,194.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,925000.0,5.9,1.0,1.0,407.0,167.28109546606595,6567.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1670000.0,11.0,2.0,2.0,599.0,220.0,3052.0,92.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,955000.0,11.0,2.0,2.0,203.0,136.74614022988504,3052.0,52.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,2050000.0,11.0,3.0,4.0,310.0,315.0,3052.0,8.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,1575000.0,11.0,1.0,2.0,679.0,167.28109546606595,3052.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1555000.0,11.0,2.0,2.0,731.0,149.0,3052.0,87.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1337000.0,11.0,1.0,2.0,583.0,112.0,3052.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,2215000.0,11.0,2.0,1.0,681.0,167.28109546606595,3052.0,82.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3,1518000.0,11.0,2.0,2.0,516.0,145.0,3052.0,102.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1710000.0,11.0,1.0,2.0,806.0,101.0,3052.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1655000.0,11.0,1.0,3.0,780.0,152.0,3052.0,82.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1662000.0,11.0,2.0,2.0,351.0,228.0,3052.0,16.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1665000.0,11.0,2.0,3.0,702.0,145.0,3052.0,77.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1445000.0,11.0,1.0,2.0,704.0,167.28109546606595,3052.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,968000.0,11.0,1.0,1.0,227.0,136.74614022988504,3052.0,52.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,900000.0,11.0,2.0,2.0,153.0,110.0,3052.0,32.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,1500000.0,11.0,1.0,2.0,545.0,167.28109546606595,3052.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1800000.0,11.0,2.0,4.0,749.0,206.0,3052.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1830000.0,11.0,2.0,3.0,724.0,168.0,3052.0,82.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1415000.0,11.0,1.0,1.0,605.0,111.0,3052.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1422000.0,11.0,1.0,2.0,583.0,167.28109546606595,3052.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1600000.0,11.0,3.0,4.0,700.0,266.0,3052.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1860000.0,11.0,2.0,3.0,696.0,274.0,3052.0,22.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1710000.0,11.0,2.0,2.0,295.0,136.74614022988504,3052.0,32.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4,1950000.0,11.0,2.0,2.0,844.0,278.0,3052.0,82.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1600000.0,11.0,1.0,2.0,637.0,167.28109546606595,3052.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1650000.0,11.0,1.0,1.0,697.0,164.0,3052.0,75.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,995000.0,12.2,1.0,1.0,583.0,167.28109546606595,2894.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1250000.0,12.2,1.0,1.0,842.0,167.28109546606595,2894.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1045000.0,12.2,2.0,2.0,467.0,81.92271186440678,2894.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4,1200000.0,12.2,3.0,2.0,372.0,201.0,2894.0,6.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4,1500000.0,12.2,2.0,2.0,621.0,203.0,2894.0,22.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1120000.0,12.2,1.0,2.0,723.0,167.28109546606595,2894.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,700000.0,12.2,1.0,2.0,367.0,110.0,2894.0,52.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4,1270000.0,12.2,2.0,1.0,724.0,167.28109546606595,2894.0,52.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4,1510000.0,12.2,2.0,2.0,526.0,167.28109546606595,2894.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1365000.0,12.2,1.0,1.0,792.0,792.0,2894.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1415000.0,12.2,3.0,2.0,724.0,167.28109546606595,2894.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,690000.0,12.2,1.0,1.0,216.0,90.0,2894.0,19.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1631000.0,12.2,2.0,3.0,782.0,215.0,2894.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1500000.0,12.2,2.0,1.0,593.0,255.0,2894.0,92.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1060000.0,12.2,1.0,2.0,772.0,167.28109546606595,2894.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1529500.0,12.2,3.0,2.0,585.0,317.0,2894.0,22.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,600000.0,12.2,1.0,1.0,153.0,80.0,2894.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,535000.0,12.2,1.0,1.0,72.0,81.92271186440678,2894.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,785000.0,12.2,1.0,1.0,557.0,167.28109546606595,2894.0,62.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1240000.0,12.2,2.0,2.0,766.0,192.0,2894.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,700000.0,12.2,1.0,2.0,192.0,88.0,2894.0,15.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4,1350000.0,12.2,2.0,1.0,727.0,167.28109546606595,2894.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1110000.0,12.2,1.0,1.0,586.0,86.0,2894.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1305000.0,12.2,1.0,1.0,760.0,120.0,2894.0,62.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,855000.0,12.2,2.0,1.0,320.0,85.0,2894.0,64.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,900500.0,12.2,2.0,2.0,256.0,134.0,2894.0,10.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,830000.0,12.2,1.0,2.0,212.0,130.0,2894.0,10.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,850000.0,10.5,1.0,1.0,593.0,118.0,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,750000.0,10.5,1.0,1.0,0.0,103.0,4502.0,42.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,851000.0,10.5,3.0,1.0,557.0,181.0,4502.0,5.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,848000.0,10.5,1.0,2.0,542.0,167.28109546606595,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,806000.0,10.5,2.0,1.0,350.0,167.28109546606595,4502.0,14.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,1155000.0,10.5,2.0,2.0,569.0,225.0,4502.0,14.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,1200000.0,10.5,5.0,4.0,673.0,167.28109546606595,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,636000.0,10.5,1.0,2.0,571.0,167.28109546606595,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,680000.0,10.5,1.0,2.0,570.0,120.0,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,1160000.0,10.5,3.0,2.0,789.0,167.28109546606595,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,750000.0,10.5,1.0,1.0,529.0,167.28109546606595,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,627500.0,10.5,1.0,1.0,550.0,143.0,4502.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,880000.0,10.5,2.0,2.0,339.0,136.74614022988504,4502.0,52.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4,950000.0,10.5,3.0,3.0,761.0,281.0,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,585000.0,10.5,1.0,1.0,136.0,136.74614022988504,4502.0,10.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,650000.0,10.5,1.0,3.0,574.0,167.28109546606595,4502.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,725000.0,10.5,1.0,4.0,606.0,167.28109546606595,4502.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,665000.0,10.5,2.0,1.0,289.0,81.92271186440678,4502.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,560500.0,10.5,1.0,1.0,177.0,167.28109546606595,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,615000.0,10.5,1.0,2.0,649.0,167.28109546606595,4502.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,845000.0,10.5,1.0,3.0,704.0,167.28109546606595,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,585000.0,10.5,1.0,2.0,322.0,167.28109546606595,4502.0,52.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2,440000.0,10.5,1.0,1.0,263.0,81.92271186440678,4502.0,23.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,850000.0,10.5,1.0,2.0,766.0,149.0,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,850000.0,10.5,2.0,4.0,574.0,167.28109546606595,4502.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,705000.0,10.5,1.0,1.0,581.0,106.0,4502.0,62.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,892500.0,10.5,1.0,1.0,586.0,118.0,4502.0,57.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,695000.0,10.5,1.0,2.0,588.0,167.28109546606595,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,522500.0,10.5,1.0,1.0,220.0,101.0,4502.0,27.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,500000.0,10.5,1.0,1.0,260.0,81.92271186440678,4502.0,32.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2,550000.0,10.5,1.0,2.0,158.0,136.74614022988504,4502.0,29.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,730000.0,10.5,2.0,2.0,705.0,167.28109546606595,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,875000.0,10.5,1.0,3.0,812.0,117.0,4502.0,62.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,850000.0,10.5,2.0,8.0,585.0,167.28109546606595,4502.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,635000.0,10.5,1.0,1.0,597.0,167.28109546606595,4502.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4,762000.0,10.5,2.0,2.0,589.0,150.0,4502.0,61.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,790000.0,10.5,2.0,2.0,570.0,167.28109546606595,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,605000.0,10.5,1.0,1.0,569.0,167.28109546606595,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,805000.0,10.5,2.0,2.0,593.0,103.0,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,890000.0,10.5,2.0,4.0,585.0,167.28109546606595,4502.0,62.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,795000.0,10.5,1.0,1.0,549.0,167.28109546606595,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,634000.0,10.5,2.0,1.0,582.0,153.0,4502.0,72.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,642000.0,10.5,1.0,1.0,590.0,167.28109546606595,4502.0,62.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,863000.0,10.5,2.0,3.0,638.0,167.28109546606595,4502.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,740000.0,10.5,1.0,2.0,607.0,167.28109546606595,4502.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4,1819000.0,6.6,2.0,1.0,244.0,180.0,2952.0,122.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1015000.0,6.6,1.0,2.0,114.0,120.0,2952.0,22.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,502500.0,6.6,1.0,1.0,0.0,65.0,2952.0,62.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,520000.0,6.6,1.0,0.0,0.0,58.0,2952.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,442000.0,6.6,1.0,1.0,0.0,61.0,2952.0,62.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3,1193000.0,6.6,1.0,1.0,178.0,100.0,2952.0,102.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,416000.0,6.6,1.0,1.0,0.0,49.0,2952.0,62.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,820000.0,6.6,1.0,1.0,0.0,81.92271186440678,2952.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,474000.0,6.6,1.0,1.0,0.0,59.0,2952.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,981000.0,6.6,1.0,1.0,159.0,84.0,2952.0,92.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1690000.0,6.6,2.0,2.0,339.0,159.0,2952.0,132.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1080000.0,6.6,1.0,1.0,157.0,167.28109546606595,2952.0,94.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,500000.0,6.6,1.0,0.0,0.0,81.92271186440678,2952.0,52.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,2100000.0,9.7,1.0,1.0,659.0,123.0,5682.0,102.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1255000.0,9.7,1.0,1.0,208.0,129.0,5682.0,22.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,1070000.0,9.7,2.0,2.0,206.0,112.0,5682.0,24.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3,2200000.0,9.7,3.0,2.0,651.0,266.0,5682.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,806000.0,9.7,1.0,1.0,122.0,97.0,5682.0,45.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,1215000.0,9.7,2.0,2.0,0.0,167.28109546606595,5682.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,812000.0,9.7,1.0,1.0,206.0,81.92271186440678,5682.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1140000.0,9.7,2.0,2.0,175.0,167.28109546606595,5682.0,46.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,605000.0,9.7,1.0,1.0,0.0,81.92271186440678,5682.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,805000.0,9.7,1.0,1.0,209.0,81.92271186440678,5682.0,47.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,500000.0,9.7,1.0,1.0,0.0,72.0,5682.0,62.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,2125000.0,9.7,2.0,2.0,699.0,252.0,5682.0,37.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2,635000.0,9.7,1.0,1.0,0.0,70.0,5682.0,8.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,526000.0,9.7,1.0,1.0,0.0,73.0,5682.0,62.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,905000.0,9.7,1.0,2.0,281.0,150.0,5682.0,27.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,760000.0,9.7,1.0,1.0,121.0,100.0,5682.0,62.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,1367000.0,9.7,2.0,2.0,219.0,164.0,5682.0,19.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,1860000.0,9.7,1.0,4.0,671.0,465.0,5682.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,2020000.0,9.7,2.0,2.0,611.0,167.28109546606595,5682.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1053000.0,9.7,1.0,2.0,231.0,98.0,5682.0,37.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1472000.0,9.7,2.0,2.0,306.0,170.0,5682.0,27.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,2120000.0,9.7,1.0,2.0,651.0,167.28109546606595,5682.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
